x,y,theta,u,v,action
41.43050452365341,-188.0929709501857,0,-0.05362987539288701,-0.05362987539288701,-1
64.54498081798732,-188.0929709501857,3,-0.05362987539288701,-0.05362987539288701,-1
85.02565353672578,-187.01962437477385,6,-0.04245614873501793,-0.04245614873501793,-1
101.59407616758276,-185.2782129845991,3,-0.007700434698523315,-0.007700434698523315,1
102.72043579226427,-185.21918297799544,0,-0.0002687289120253422,-0.0002687289120253422,1
102.77982488182045,-185.21918297799544,3,-0.0002687289120253422,-0.0002687289120253422,-1
101.38196002146752,-185.29244197106433,6,0.008549879714910629,0.008549879714910629,-1
92.08868097122063,-186.26920495875106,9,0.03238236933993551,0.03238236933993551,-1
81.924620473563,-187.87903399209748,6,0.05154559130736314,0.05154559130736314,1
63.054336760225006,-189.86238073103425,3,0.06811335273528688,0.06811335273528688,1
39.869381036102396,-191.07745277331117,0,0.07651327371227756,0.07651327371227756,1
12.018549404833392,-191.07745277331117,-3,0.07651327371227756,0.07651327371227756,1
-12.310359794186438,-189.80242866981177,-6,0.06766849710722195,0.06766849710722195,1
-39.859255596080544,-186.9069230441399,-3,0.04101373897396976,0.04101373897396976,-1
-53.50038621168035,-186.1920216816664,0,0.031096075265931396,0.031096075265931396,-1
-62.113999060342515,-186.1920216816664,-3,0.031096075265931396,0.031096075265931396,1
-70.36584892427686,-185.75956055532052,-6,0.023114841938882053,0.023114841938882053,1
-75.27659804196415,-185.2434200247244,-9,0.004142925855803038,0.004142925855803038,1
-74.85837516718497,-185.30966002067686,-6,-0.009075786440096474,-0.009075786440096474,-1
-68.66903772757082,-185.96018559906872,-3,-0.027054682122132787,-0.027054682122132787,-1
-56.73193897782086,-186.5857824356255,0,-0.036841505939563784,-0.036841505939563784,-1
-40.7427254000505,-186.5857824356255,3,-0.036841505939563784,-0.036841505939563784,-1
-31.91413259895527,-186.12309549272584,0,-0.02990699173737337,-0.02990699173737337,1
-22.074732317359373,-186.12309549272584,-3,-0.02990699173737337,-0.02990699173737337,1
-10.250146760640549,-186.7427957626958,-6,-0.03890877621116017,-0.03890877621116017,1
-3.670663254109679,-187.43432734509284,-3,-0.04695746788276945,-0.04695746788276945,-1
16.154149078763837,-188.4733017341618,0,-0.056953635525172235,-0.056953635525172235,-1
38.366066933581344,-188.4733017341618,3,-0.056953635525172235,-0.056953635525172235,-1
58.88115765889009,-187.39815138745826,6,-0.04656494821094735,-0.04656494821094735,-1
73.15976047080457,-185.89740975824964,9,-0.025816048252318237,-0.025816048252318237,-1
77.11656827940213,-185.27071296801336,6,-0.0061835228897690825,-0.0061835228897690825,1
76.98101265363975,-185.2849604383951,3,0.007196120408490547,0.007196120408490547,1
73.74990258924784,-185.454295741489,0,0.014863337998081703,0.014863337998081703,1
68.81527437388549,-185.454295741489,3,0.014863337998081703,0.014863337998081703,-1
60.756969414646704,-185.8766136091882,6,0.02535669722479243,0.02535669722479243,-1
36.76044529311338,-188.39874992601634,3,0.056244858120383885,0.056244858120383885,1
17.31547284222149,-189.41781775038746,0,0.0646709470754977,0.0646709470754977,1
-3.5732430631643632,-189.41781775038746,-3,0.0646709470754977,0.0646709470754977,1
-41.812148140320545,-187.41380165307874,-6,0.046667378127924666,0.046667378127924666,1
-54.142429723039605,-186.11783683671658,-9,0.02968150284693106,0.02968150284693106,1
-57.484180690475135,-185.58855548003532,-6,0.018731090294114787,0.018731090294114787,-1
-60.79940380691107,-185.2401114896472,-3,0.0012225726967828947,0.0012225726967828947,-1
-59.482823563671396,-185.3091105364433,0,-0.008381075273797237,-0.008381075273797237,-1
-54.957042915821525,-185.3091105364433,-3,-0.008381075273797237,-0.008381075273797237,1
-51.20120287891921,-185.50594577211973,-6,-0.016336140622724628,-0.016336140622724628,1
-46.08367996919939,-186.04381910400042,-3,-0.02835691389850472,-0.02835691389850472,-1
-32.9315110992571,-186.7330950672296,0,-0.03864092930024371,-0.03864092930024371,-1
-16.50911614665383,-186.7330950672296,3,-0.03864092930024371,-0.03864092930024371,-1
-1.9846330592171937,-185.97189916338303,6,-0.027048514992431057,-0.027048514992431057,-1
4.892660791406911,-185.24906645251582,3,0.0026898328072162535,0.0026898328072162535,1
2.81104384054093,-185.35815937422865,0,0.010775738046750975,0.010775738046750975,1
-0.2061628125493539,-185.35815937422865,3,0.010775738046750975,0.010775738046750975,-1
-6.29088323314678,-185.67704605903032,6,0.020850409623517856,0.020850409623517856,-1
-27.896836133002385,-187.94792321575585,3,0.05199989167727844,0.05199989167727844,1
-46.4604887572229,-188.92080302517303,0,0.060635324457364616,0.060635324457364616,1
-67.07649907272713,-188.92080302517303,-3,0.060635324457364616,0.060635324457364616,1
-85.57959947109508,-187.95109662344342,-6,0.052026059655399914,0.052026059655399914,1
-101.09121483934189,-186.32076015242853,-9,0.03279282241415177,0.03279282241415177,1
-107.50682333082928,-185.30462759216263,-6,-0.007489052333707855,-0.007489052333707855,-1
-102.18554761131738,-185.86391620729978,-3,-0.024788513004504423,-0.024788513004504423,-1
-89.72786137871886,-186.5167958777552,0,-0.03559588796867288,-0.03559588796867288,-1
-80.86448527452048,-186.5167958777552,-3,-0.03559588796867288,-0.03559588796867288,1
-68.80316305231797,-187.14890299063805,-6,-0.04357712129572222,-0.04357712129572222,1
-58.76723110159937,-188.2037219434967,-3,-0.05434355301229048,-0.05434355301229048,-1
-39.74543222118672,-189.20061218078777,0,-0.0628481459017692,-0.0628481459017692,-1
-16.680162675237938,-189.20061218078777,3,-0.0628481459017692,-0.0628481459017692,-1
5.330504726138587,-188.04708198174404,6,-0.052878146237487975,-0.052878146237487975,-1
24.32201810746718,-186.05099349126164,9,-0.0282616931379557,-0.0282616931379557,-1
28.7777512644817,-185.34527468895297,6,-0.009567774565647922,-0.009567774565647922,1
29.291634458537448,-185.2912633888258,3,0.006059230692866247,0.006059230692866247,1
25.86762313302681,-185.4707082186358,0,0.01469466347295185,0.01469466347295185,1
19.343192551036267,-185.4707082186358,3,0.01469466347295185,0.01469466347295185,-1
13.35124657142324,-185.78473280101122,0,0.023016080515580285,0.023016080515580285,1
5.341650552001354,-185.78473280101122,-3,0.023016080515580285,0.023016080515580285,1
-0.8732238461887051,-185.4590250352791,-6,0.014275975823008307,0.014275975823008307,1
-1.938173600749713,-185.34709430572957,-3,0.009572194975963923,0.009572194975963923,-1
-3.476611199027051,-185.2664682076383,-6,0.0032918802268107478,0.0032918802268107478,1
-2.036953362199718,-185.41778234362226,-9,-0.012700974653140202,-0.012700974653140202,1
3.3016650043317592,-186.26333642571205,-6,-0.031707762155528424,-0.031707762155528424,-1
18.081751453528252,-187.8167861091154,-3,-0.050575149775339785,-0.050575149775339785,-1
38.6829172286622,-188.896447458032,0,-0.06030963763652784,-0.06030963763652784,-1
62.80677228327365,-188.896447458032,3,-0.06030963763652784,-0.06030963763652784,-1
85.2980748685344,-187.71772823635555,6,-0.0495807666067238,-0.0495807666067238,-1
100.85310865945073,-186.08282830522955,9,-0.028675073953193207,-0.028675073953193207,-1
106.01329132433241,-185.2655356618796,12,-0.001690128733753178,-0.001690128733753178,-1
91.67737054172473,-188.31272969180446,9,0.05517371870490372,0.05517371870490372,1
79.644185327185,-190.21859899733116,6,0.0703478618138063,0.0703478618138063,1
57.07676704310785,-192.59053023799973,3,0.08555675321925182,0.08555675321925182,1
29.050045032401293,-194.059348499164,0,0.09374733037127078,0.09374733037127078,1
1.3008352425050052,-194.059348499164,-3,0.09374733037127078,0.09374733037127078,1
-27.485486976701168,-192.55072127792937,-6,0.08532124141615863,0.08532124141615863,1
-50.59483658510704,-190.12183075985072,-9,0.0696419719260086,0.0696419719260086,1
-66.29239617932868,-187.63558156905876,-12,0.04860153637809764,0.04860153637809764,1
-76.22191778232245,-185.52499659809817,-9,0.01575148922889178,0.01575148922889178,-1
-77.303706756604,-185.35365805685697,-6,-0.00865228731738431,-0.00865228731738431,-1
-70.5523930343871,-186.06324972266927,-3,-0.02799005302190011,-0.02799005302190011,-1
-56.6967159418594,-186.78939498955154,0,-0.03884976394231151,-0.03884976394231151,-1
-44.10939242455118,-186.78939498955154,-3,-0.03884976394231151,-0.03884976394231151,1
-28.348093166877547,-187.61540968226163,-6,-0.04832257202228483,-0.04832257202228483,1
-18.735975043246096,-188.62568400692925,-3,-0.05783466217964125,-0.05783466217964125,-1
-1.9264674907146646,-189.50663296859892,0,-0.06500468818492426,-0.06500468818492426,-1
21.605229632227907,-189.50663296859892,3,-0.06500468818492426,-0.06500468818492426,-1
46.235409251832614,-188.215819951393,6,-0.05417114524263499,-0.05417114524263499,-1
62.979066444319464,-186.45599066662604,9,-0.0342584729901471,-0.0342584729901471,-1
69.46200356665187,-185.42919429884668,6,0.011967911429241286,0.011967911429241286,1
63.68145422370448,-186.03675451695267,3,0.0273858597612201,0.0273858597612201,1
53.01292001483442,-186.59586870304472,0,0.036178300410035114,0.036178300410035114,1
41.18261578075265,-186.59586870304472,-3,0.036178300410035114,0.036178300410035114,1
35.452250061632924,-186.29555296122604,0,0.03175591210750613,0.03175591210750613,-1
22.178278800695253,-186.29555296122604,3,0.03175591210750613,0.03175591210750613,-1
11.127552067953692,-186.87469700875272,0,0.03984181734704137,0.03984181734704137,1
2.202984982216459,-186.87469700875272,3,0.03984181734704137,0.03984181734704137,-1
-0.6470584120622584,-187.02406145390717,0,0.0416735758155445,0.0416735758155445,1
-14.441012007007439,-187.02406145390717,-3,0.0416735758155445,0.0416735758155445,1
-25.94819826521156,-186.42099537631836,-6,0.03366617451037368,0.03366617451037368,1
-33.20225255265587,-185.65856354786084,-3,0.01924124657943757,0.01924124657943757,-1
-38.362307555681575,-185.38813652417386,0,0.009977782324436413,0.009977782324436413,-1
-42.34344270313066,-185.38813652417386,3,0.009977782324436413,0.009977782324436413,-1
-46.91083393676965,-185.6275033558457,0,0.018403871279550427,0.018403871279550427,1
-52.57922629087187,-185.6275033558457,-3,0.018403871279550427,0.018403871279550427,1
-57.17779809454178,-185.38650241974173,-6,0.009873110411950527,0.009873110411950527,1
-57.146345572395234,-185.3898082130291,-3,-0.009987297608903588,-0.009987297608903588,-1
-51.97367600595876,-185.66089633797102,0,-0.019250761863904748,-0.019250761863904748,-1
-45.197407829865504,-185.66089633797102,3,-0.019250761863904748,-0.019250761863904748,-1
-42.23557602477708,-185.50567331045642,0,-0.014671365692646992,-0.014671365692646992,1
-37.51139627174398,-185.50567331045642,-3,-0.014671365692646992,-0.014671365692646992,1
-32.11534896533623,-185.78846816669153,-6,-0.02231241530411712,-0.02231241530411712,1
-25.042393315796478,-186.53186576130443,-3,-0.035221680517672264,-0.035221680517672264,-1
-7.82061708648526,-187.4344208087921,0,-0.04629073526305545,-0.04629073526305545,-1
7.733069961901402,-187.4344208087921,3,-0.04629073526305545,-0.04629073526305545,-1
25.259177054868033,-186.51591645657297,6,-0.034986168714579005,-0.034986168714579005,-1
32.89595059458915,-185.71325921378346,3,-0.02050897655200907,-0.02050897655200907,1
37.37521679625701,-185.4785108193365,0,-0.013626798306061736,-0.013626798306061736,1
41.59952427113666,-185.4785108193365,-3,-0.013626798306061736,-0.013626798306061736,1
48.97069124806067,-185.86481731132153,0,-0.023910813707800592,-0.023910813707800592,-1
59.802289857694326,-185.86481731132153,3,-0.023910813707800592,-0.023910813707800592,-1
67.979752000368,-185.43625468025286,6,-0.011952047706287558,-0.011952047706287558,-1
68.84648584883698,-185.34515728193065,9,0.007124396840059158,0.007124396840059158,-1
66.25812020374886,-185.7551141259832,6,0.021438150391240418,0.021438150391240418,1
56.72790128320874,-186.75678049754106,3,0.03821496874569872,0.03821496874569872,1
43.63779773790928,-187.44280375493528,0,0.04632704196335543,0.04632704196335543,1
29.044779519451488,-187.44280375493528,-3,0.04632704196335543,0.04632704196335543,1
12.994437268567859,-186.6016409608337,-6,0.03612153049598086,0.03612153049598086,1
3.7391138268832176,-185.62886726835893,-9,0.018194899045578375,0.018194899045578375,1
1.771032904309093,-185.31715387292408,-6,0.004272231656997727,0.004272231656997727,-1
2.9594920115360024,-185.4420659585337,-3,-0.011929680149488534,-0.011929680149488534,-1
10.091052507238686,-185.8158152069361,0,-0.02271088713553527,-0.02271088713553527,-1
19.01643115150387,-185.8158152069361,3,-0.02271088713553527,-0.02271088713553527,-1
26.02906448088349,-185.44829866721707,6,-0.012165191952581778,-0.012165191952581778,-1
27.058469613988628,-185.34010382792349,9,0.0062318175825251945,0.0062318175825251945,-1
14.880971194974755,-187.26883009957194,6,0.0443236098198212,0.0443236098198212,1
1.5987051229708698,-188.66485251766517,3,0.05796457427624991,0.05796457427624991,1
-18.531934787512842,-189.71985465092018,0,0.0664429991876062,0.0664429991876062,1
-40.192352522672934,-189.71985465092018,-3,0.0664429991876062,0.0664429991876062,1
-60.43021750296799,-188.65923308987288,-6,0.057912238320006956,0.057912238320006956,1
-76.79922133453802,-186.9387814600948,-9,0.040403720722675084,0.040403720722675084,1
-86.7444996798185,-185.36360411550578,-6,0.0073960485991864475,0.0073960485991864475,-1
-82.95650036364256,-185.76173888681933,-9,-0.021244750336150517,-0.021244750336150517,1
-73.9137177353933,-187.19397495237104,-12,-0.04338022713934287,-0.04338022713934287,1
-66.10735514187319,-188.85326854439916,-9,-0.059493383177718906,-0.059493383177718906,-1
-40.79569060448556,-192.86224236583544,-6,-0.08686941455976054,-0.08686941455976054,-1
1.8236193603085655,-197.34171234723593,-3,-0.10965661955211191,-0.10965661955211191,-1
48.68256487377068,-199.7974856211415,0,-0.12033315462567017,-0.12033315462567017,-1
-0.8330395880115631,-185.04365775486255,0,0.006594330486610888,0.006594330486610888,1
-2.8574990474010944,-185.04365775486255,-3,0.006594330486610888,0.006594330486610888,1
-3.66749010926214,-185.0012079220713,-6,-0.0009158792342515177,-0.0009158792342515177,1
-1.9856824726104525,-185.17797302758555,-3,-0.013302502131468417,-0.013302502131468417,-1
4.517438123760354,-185.51878713645112,0,-0.02274914223332011,-0.02274914223332011,-1
12.32039390978907,-185.51878713645112,3,-0.02274914223332011,-0.02274914223332011,-1
18.7473981336187,-185.1819621176375,6,-0.013433342022075776,-0.013433342022075776,-1
19.869194544266982,-185.06405656377257,3,0.007838200252891654,0.007838200252891654,1
16.76989269827115,-185.22648409084906,0,0.014955890301931908,0.014955890301931908,1
11.969051911350995,-185.22648409084906,-3,0.014955890301931908,0.014955890301931908,1
7.946722371275432,-185.0156827321091,0,0.003546651840970318,0.003546651840970318,-1
6.808247130323875,-185.0156827321091,3,0.003546651840970318,0.003546651840970318,-1
3.783078651456335,-185.1742250940436,6,0.013071795877185958,0.013071795877185958,-1
1.4703074411233217,-185.41730714345013,3,0.02033652407428784,0.02033652407428784,1
-5.466098920264804,-185.78082879705525,0,0.02787290177327214,0.02787290177327214,1
-13.800096550473064,-185.78082879705525,-3,0.02787290177327214,0.02787290177327214,1
-21.2478294827998,-185.3905096533788,-6,0.019656156643129537,0.019656156643129537,1
-24.815483457811332,-185.01553411064265,-9,0.0032451879101080146,0.0032451879101080146,1
-24.360520791614288,-185.0875931178964,-6,-0.009034917595550113,-0.009034917595550113,-1
-19.244042301936958,-185.6253566768072,-3,-0.024870979780599538,-0.024870979780599538,-1
-8.673158009171992,-186.17935324764903,0,-0.034239115948086964,-0.034239115948086964,-1
-2.3046824428278194,-186.17935324764903,-3,-0.034239115948086964,-0.034239115948086964,1
7.759587775585237,-186.7067992999005,-6,-0.04122596610652032,-0.04122596610652032,1
22.690175953534567,-188.2760673524106,-9,-0.0571665567548374,-0.0571665567548374,1
38.026563048040586,-190.70511243897494,-6,-0.07546938916454493,-0.07546938916454493,-1
59.21615333363945,-192.93222812153581,-3,-0.08900582515770779,-0.08900582515770779,-1
91.5387010138645,-194.6261810662266,0,-0.09805994558773513,-0.09805994558773513,-1
152.0416874414937,-194.6261810662266,3,-0.09805994558773513,-0.09805994558773513,-1
189.81495582505238,-192.646567953982,6,-0.08738341051417688,-0.08738341051417688,-1
-1.2194551845962587,-185.0639089381599,6,0.007981233327048878,0.007981233327048878,-1
-5.025367267665146,-185.46392641713928,3,0.021517669320209938,0.021517669320209938,1
-12.65168632747205,-185.8636048631677,0,0.029368062756651915,0.029368062756651915,1
-21.16842452690123,-185.8636048631677,-3,0.029368062756651915,0.029368062756651915,1
-28.679201730293673,-185.46998170924823,-6,0.021648509210817304,0.021648509210817304,1
-32.978446307970586,-185.01811289569136,-9,0.003983198918583952,0.003983198918583952,1
-31.87231498540741,-185.19330688614147,-6,-0.013772112863482303,-0.013772112863482303,-1
-25.4750395501135,-185.8656876285519,-3,-0.029346853890362595,-0.029346853890362595,-1
-12.013484418974501,-186.5711778386711,0,-0.03957853333585864,-0.03957853333585864,-1
-0.3773956182321345,-186.5711778386711,-3,-0.03957853333585864,-0.03957853333585864,1
12.659757110338633,-187.25442606134933,-6,-0.047428926772300616,-0.047428926772300616,1
30.487311207414525,-189.12817750138,-9,-0.06420574512675914,-0.06420574512675914,1
33.354064611402954,-189.58222663481925,-6,-0.0676473033576444,-0.0676473033576444,-1
60.86522201885944,-192.4737657954036,-3,-0.0864101625141906,-0.0864101625141906,-1
94.87478239453034,-194.25613132908504,0,-0.09617081835349754,-0.09617081835349754,-1
132.66991400745565,-194.25613132908504,3,-0.09617081835349754,-0.09617081835349754,-1
165.0257154447195,-192.560435628835,6,-0.08690735409849847,-0.08690735409849847,-1
194.96902043317434,-189.41326745669653,9,-0.06636751106640193,-0.06636751106640193,-1
222.68735398577428,-185.02311471023947,6,0.00301117417893983,0.00301117417893983,1
212.02619113336172,-186.14364807888512,3,0.033585749684728335,0.033585749684728335,1
170.38616011039713,-188.32590963407569,0,0.057529449665876364,0.057529449665876364,1
90.5352839741578,-188.32590963407569,3,0.057529449665876364,0.057529449665876364,-1
64.09568844188583,-189.7115501210639,0,0.06852000047689354,0.06852000047689354,1
43.33412829738681,-189.7115501210639,-3,0.06852000047689354,0.06852000047689354,1
22.83998680163995,-188.63749767695936,-6,0.06017241545614516,0.06017241545614516,1
-7.150076563393235,-185.48541500140837,-3,0.021601412510381217,0.021601412510381217,-1
-12.994908090030748,-185.1791003608138,0,0.012651963992837561,0.012651963992837561,-1
-18.95398313065722,-185.1791003608138,3,0.012651963992837561,0.012651963992837561,-1
-22.424180211545913,-185.36096568349768,0,0.0184874231139259,0.0184874231139259,1
-27.43427187541951,-185.36096568349768,-3,0.0184874231139259,0.0184874231139259,1
-31.72890617548184,-185.13589343699869,-6,0.010794037546213083,0.010794037546213083,1
-32.587687691184406,-185.04563186253046,-9,-0.005042024638836393,-0.005042024638836393,1
-29.525372062097265,-185.5306550095407,-6,-0.022562684723342396,-0.022562684723342396,-1
-19.43975542796431,-186.59069603305403,-3,-0.039600824235969834,-0.039600824235969834,-1
-2.7674840068727526,-187.46445275383755,0,-0.049413816031522305,-0.049413816031522305,-1
16.602731877484075,-187.46445275383755,3,-0.049413816031522305,-0.049413816031522305,-1
32.98782911193348,-186.60574619444336,6,-0.039784000082820146,-0.039784000082820146,-1
41.84533697764624,-185.67478460385786,3,-0.025515864846785516,-0.025515864846785516,1
48.41503961529657,-185.33048107806871,0,-0.0175084635416147,-0.0175084635416147,1
53.47498557882387,-185.33048107806871,3,-0.0175084635416147,-0.0175084635416147,-1
58.48851677897856,-185.06773304150238,6,-0.006596416664960952,-0.006596416664960952,-1
58.49129347740118,-185.06744119873812,3,0.006521905475129546,0.006521905475129546,1
53.68796715977318,-185.31917286421682,6,0.017146104592447087,0.017146104592447087,-1
46.45293835479356,-186.07960503388935,3,0.03245952446115825,0.03245952446115825,1
34.57460955826862,-186.70212186770902,0,0.04093794937251558,0.04093794937251558,1
21.638217556553734,-186.70212186770902,-3,0.04093794937251558,0.04093794937251558,1
4.442552739470128,-185.80093526135016,-6,0.02782779233365748,0.02782779233365748,1
-1.9638565421853509,-185.12759451300283,-3,0.010005689346522649,0.010005689346522649,-1
-3.8683412800085732,-185.02778469721505,0,0.00021886552909223929,0.00021886552909223929,-1
-3.929623628154397,-185.02778469721505,-3,0.00021886552909223929,0.00021886552909223929,1
-2.822949342631703,-185.08578303890897,0,-0.007605359929227813,-0.007605359929227813,-1
-0.9824522397585898,-185.08578303890897,-3,-0.007605359929227813,-0.007605359929227813,1
2.0683328379498493,-185.24566790990153,0,-0.014749217956389539,-0.014749217956389539,-1
5.785135762960058,-185.24566790990153,-3,-0.014749217956389539,-0.014749217956389539,1
10.522889152625561,-185.4939630438446,0,-0.021579060246094,-0.021579060246094,-1
15.593968310457525,-185.4939630438446,-3,-0.021579060246094,-0.021579060246094,1
21.24454995275335,-185.79009747937485,0,-0.02759769521403285,-0.02759769521403285,-1
30.93134097287928,-185.79009747937485,3,-0.02759769521403285,-0.02759769521403285,-1
39.978512188310965,-185.3159553271806,6,-0.016947328118593234,-0.016947328118593234,-1
42.63576136600948,-185.03666718444825,3,-0.0026791928825585926,-0.0026791928825585926,1
42.12095690170236,-185.0636469431876,0,0.00582540000691976,0.00582540000691976,1
40.26265429949495,-185.0636469431876,-3,0.00582540000691976,0.00582540000691976,1
39.64925968890365,-185.0315002938223,0,-0.001266122063999107,-0.001266122063999107,-1
40.1772325895898,-185.0315002938223,3,-0.001266122063999107,-0.001266122063999107,-1
38.64193043105597,-185.11196207047956,6,0.009044061315860757,0.009044061315860757,-1
35.0015140444919,-185.494585250838,3,0.021535212676345287,0.021535212676345287,1
26.89685987628694,-185.9193321776507,0,0.029804293762730836,0.029804293762730836,1
16.5547699406196,-185.9193321776507,-3,0.029804293762730836,0.029804293762730836,1
10.143817598591184,-185.5833484023156,0,0.02349781103545578,0.02349781103545578,-1
-3.578904046114983,-185.5833484023156,3,0.02349781103545578,0.02349781103545578,-1
-9.84759830914361,-185.9118767476452,0,0.02967345387212347,0.02967345387212347,1
-21.95436748897008,-185.9118767476452,-3,0.02967345387212347,0.02967345387212347,1
-33.51425429775211,-185.30604875123365,-6,0.016563296833265368,0.016563296833265368,1
-36.114306284538486,-185.03277227551143,-9,-0.0004225784477282665,-0.0004225784477282665,1
-35.052491433721876,-185.20094722638623,-6,-0.012937335650946782,-0.012937335650946782,-1
-27.074617645999336,-186.03945554989093,-3,-0.03170019480749049,-0.03170019480749049,-1
-13.07009617501133,-186.7734014201071,0,-0.041696362449893276,-0.041696362449893276,-1
4.650857866193379,-186.7734014201071,3,-0.041696362449893276,-0.041696362449893276,-1
19.552075171533726,-185.9924617125202,6,-0.030941323441967768,-0.030941323441967768,-1
24.64130741302238,-185.45756184968909,3,-0.020540741346836297,-0.020540741346836297,1
29.863191056571313,-185.18389452425626,0,-0.012166988347965086,-0.012166988347965086,1
37.455391785700876,-185.18389452425626,3,-0.012166988347965086,-0.012166988347965086,-1
40.269556354283715,-185.03641040867976,6,-0.0004960701057887301,-0.0004960701057887301,-1
38.473911942375,-185.2251402414025,3,0.013719800898612102,0.013719800898612102,1
32.68110037071618,-185.52872863167823,0,0.02217205783184784,0.02217205783184784,1
24.61047131992327,-185.52872863167823,-3,0.02217205783184784,0.02217205783184784,1
18.663726746047367,-185.21707295459794,-6,0.013405785161154446,0.013405785161154446,1
18.94024413779595,-185.2461361035953,-3,-0.014398786068041295,-0.014398786068041295,-1
25.320736950226532,-185.5805235626262,0,-0.02326973065122065,-0.02326973065122065,-1
34.116695136388515,-185.5805235626262,3,-0.02326973065122065,-0.02326973065122065,-1
42.37008097972621,-185.14798193901078,6,-0.010421253393577625,-0.010421253393577625,-1
40.89896632294423,-185.30260231999998,3,0.016181240508040106,0.016181240508040106,1
31.501613991645193,-185.79509668682365,0,0.02745963907839508,0.02745963907839508,1
22.741989125637474,-185.79509668682365,-3,0.02745963907839508,0.02745963907839508,1
10.293181125452293,-185.142682304813,-6,0.010057933627615733,0.010057933627615733,1
10.150407824600551,-185.12767622621064,-3,-0.00922756784526629,-0.00922756784526629,-1
16.090455127868218,-185.4389809142111,0,-0.019904102918826955,-0.019904102918826955,-1
23.315644487401993,-185.4389809142111,3,-0.019904102918826955,-0.019904102918826955,-1
29.458348375492914,-185.11705544464294,6,-0.008599536370350975,-0.008599536370350975,-1
19.447292707158198,-186.16925979486538,3,0.033525434326513226,0.033525434326513226,1
6.845389816114755,-186.8296975401255,0,0.04223937104096382,0.04223937104096382,1
-8.825416840082779,-186.8296975401255,-3,0.04223937104096382,0.04223937104096382,1
-28.452143493317184,-185.80110438163422,-6,0.027480631380452904,0.027480631380452904,1
-33.68237385415909,-185.2513850192946,-3,0.01431004500872863,0.01431004500872863,-1
-37.34676434351385,-185.05934245132158,0,0.003528838022682356,0.003528838022682356,-1
-38.94179912976596,-185.05934245132158,3,0.003528838022682356,0.003528838022682356,-1
-46.61828238541494,-185.46164989145362,0,0.020354847954788865,0.020354847954788865,1
-51.95125254957043,-185.46164989145362,-3,0.020354847954788865,0.020354847954788865,1
-56.89436946221261,-185.20259211132557,-6,0.012452118562104153,0.012452118562104153,1
-58.354783282683336,-185.0490964335536,-3,-0.0009275247361554564,-0.0009275247361554564,-1
-54.60459053512481,-185.24563570733648,0,-0.014037681775012738,-0.014037681775012738,-1
-48.9614424615687,-185.24563570733648,3,-0.014037681775012738,-0.014037681775012738,-1
-45.26520719935726,-185.05192422553634,0,-0.0017387320579210865,-0.0017387320579210865,1
-44.687948156126765,-185.05192422553634,-3,-0.0017387320579210865,-0.0017387320579210865,1
-41.53275865293209,-185.21728070061587,0,-0.012964794672032405,-0.012964794672032405,-1
-37.578496277963026,-185.21728070061587,-3,-0.012964794672032405,-0.012964794672032405,1
-36.69553175728654,-185.26355491033027,0,-0.014639545271806583,-0.014639545271806583,-1
-32.596459081181045,-185.26355491033027,-3,-0.014639545271806583,-0.014639545271806583,1
-30.236816850146297,-185.3872185195613,0,-0.018381566143177194,-0.018381566143177194,-1
-26.211253864790635,-185.3872185195613,-3,-0.018381566143177194,-0.018381566143177194,1
-22.937652237769345,-185.5587807110908,0,-0.022568442642612915,-0.022568442642612915,-1
-18.01773174167992,-185.5587807110908,-3,-0.022568442642612915,-0.022568442642612915,1
-12.395894352406739,-185.853408724153,0,-0.028351565807458505,-0.028351565807458505,-1
-4.911080979237706,-185.853408724153,-3,-0.028351565807458505,-0.028351565807458505,1
1.3774909381561218,-186.1829788132053,0,-0.033663665366117576,-0.033663665366117576,-1
15.314248399728974,-186.1829788132053,3,-0.033663665366117576,-0.033663665366117576,-1
26.757862319757848,-185.58324442068408,6,-0.02309180220504238,-0.02309180220504238,-1
31.819731633446285,-185.05122051745408,9,8.988177108950894e-06,8.988177108950894e-06,-1
29.888249834114486,-185.3571371812379,6,0.017451431029094782,0.017451431029094782,1
22.301696359827847,-186.15451608245496,3,0.03318296475087656,0.03318296475087656,1
10.810614679634623,-186.75673815487394,0,0.041268869990411794,0.041268869990411794,1
8.994784400056542,-186.75673815487394,3,0.041268869990411794,0.041268869990411794,-1
-2.992073580163644,-187.3849427621985,0,0.04828188812696663,0.04828188812696663,1
-11.924222883652506,-187.3849427621985,3,0.04828188812696663,0.04828188812696663,-1
-19.14010577751303,-187.7631111602322,0,0.052050076976458776,0.052050076976458776,1
-36.00433071788588,-187.7631111602322,-3,0.052050076976458776,0.052050076976458776,1
-51.295383379110184,-186.9617410473574,-6,0.043676323977587334,0.043676323977587334,1
-65.56760089988619,-185.46167053929088,-3,0.020157419742365415,0.020157419742365415,-1
-72.17501768889029,-185.11539049858172,0,0.007727630134666142,0.007727630134666142,-1
-74.65558696211845,-185.11539049858172,-3,0.007727630134666142,0.007727630134666142,1
-75.330318843345,-185.08002929907516,0,0.004927656475668689,0.004927656475668689,-1
-76.58687124464146,-185.08002929907516,-3,0.004927656475668689,0.004927656475668689,1
-76.84295567221918,-185.06660848291682,0,-0.003262920676352014,-0.003262920676352014,-1
-76.43509058767557,-185.06660848291682,-3,-0.003262920676352014,-0.003262920676352014,1
